Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"67195288","14113427","2","","2014-04-28 00:00:00",""
"67449774","14113427","2","","2014-05-02 00:00:00",""
"68107907","14113427","5","418864","2014-05-13 00:00:00",""
"69423460","14111572","2","","2014-06-05 00:00:00",""
"69559133","14113427","5","1183098","2014-06-07 00:00:00",""
"69960454","14113427","2","","2014-06-15 00:00:00",""
"70214171","14107979","5","1173620","2014-06-19 00:00:00",""
"70214176","14107979","2","","2014-06-19 00:00:00",""
"70758381","14113461","2","","2014-06-29 00:00:00",""
"70758385","14113427","2","","2014-06-29 00:00:00",""
"70890542","14113461","2","","2014-07-02 00:00:00",""
"71257007","14113461","2","","2014-07-08 00:00:00",""
"71658440","14111572","2","","2014-07-15 00:00:00",""
"72305016","14113427","5","950427","2014-07-27 00:00:00",""
"73464930","14162208","2","","2014-08-17 00:00:00",""
"73464932","14113559","2","","2014-08-17 00:00:00",""
"74637245","14107979","5","789016","2014-09-07 00:00:00",""
"75156223","14113427","5","1984253","2014-09-16 00:00:00",""
"75157234","20159814","2","","2014-09-16 00:00:00",""
"75669628","14113461","2","","2014-09-25 00:00:00",""
"76471789","14110132","2","","2014-10-10 00:00:00",""
"76608681","14113427","2","","2014-10-13 00:00:00",""
"76608685","14113427","5","610641","2014-10-13 00:00:00",""
"76857510","14107979","5","900024","2014-10-17 00:00:00",""
"76857513","14108694","2","","2014-10-17 00:00:00",""
"76863872","14108694","2","","2014-10-17 00:00:00",""
"76863876","14107979","5","1170461","2014-10-17 00:00:00",""
"77116188","14113427","2","","2014-10-22 00:00:00",""
"77377867","14114729","5","2094386","2014-10-27 00:00:00",""
"77768828","14113461","2","","2014-11-03 00:00:00",""
"78556580","14113461","2","","2014-11-17 00:00:00",""
"78675173","14113427","5","3138286","2014-11-19 00:00:00",""
"78938140","14113427","5","535024","2014-11-24 00:00:00",""
"79057868","20159814","2","","2014-11-25 00:00:00",""
"79072301","14113461","2","","2014-11-26 00:00:00",""
"79317847","14113461","2","","2014-12-01 00:00:00",""
"79441615","14113461","2","","2014-12-03 00:00:00",""
"79825528","14113057","2","","2014-12-09 00:00:00",""
"79829171","14111572","2","","2014-12-09 00:00:00",""
"80995132","14108694","2","","2015-01-01 00:00:00",""
"82298867","14113461","2","","2015-01-24 00:00:00",""
"82298868","14113427","2","","2015-01-24 00:00:00",""
"82429512","14113427","2","","2015-01-27 00:00:00",""
"38955056","14107826","2","","2013-01-02 00:00:00",""
"38960141","14120711","2","","2013-01-02 00:00:00",""
"38960143","14120711","5","1284631","2013-01-02 00:00:00",""
"38962840","14120711","2","","2013-01-02 00:00:00",""
"38962981","14120711","2","","2013-01-02 00:00:00",""
"38963174","14120711","2","","2013-01-02 00:00:00",""
"38964602","14120711","2","","2013-01-02 00:00:00",""
"38964605","14120711","5","464709","2013-01-02 00:00:00",""
"38967850","14113076","2","","2013-01-02 00:00:00",""
"38969178","14120711","2","","2013-01-02 00:00:00",""
"38969205","14120711","5","679982","2013-01-02 00:00:00",""
"39357398","14108430","2","","2013-01-09 00:00:00",""
"39358855","14108430","2","","2013-01-09 00:00:00",""
"39358857","14108430","2","","2013-01-09 00:00:00",""
"39489118","14154890","2","","2013-01-11 00:00:00",""
"39497580","14154890","2","","2013-01-11 00:00:00",""
"40192204","14154890","3","","2013-01-23 00:00:00",""
"41668954","14113427","5","11927","2013-02-19 00:00:00",""
"41668957","14113427","2","","2013-02-19 00:00:00",""
"41945567","14131358","2","","2013-02-23 00:00:00",""
"42089352","14113461","2","","2013-02-26 00:00:00",""
"42089354","14113427","2","","2013-02-26 00:00:00",""
"43305319","14107979","2","","2013-03-16 00:00:00",""
"44111536","14154890","2","","2013-03-29 00:00:00",""
"44546783","14111021","2","","2013-04-05 00:00:00",""
"44944621","14154890","2","","2013-04-11 00:00:00",""
"44955892","14154890","2","","2013-04-11 00:00:00",""
"46827383","14113461","2","","2013-05-13 00:00:00",""
"46828873","14113461","2","","2013-05-13 00:00:00",""
"46828876","14113427","2","","2013-05-13 00:00:00",""
"46828978","14113427","5","47438","2013-05-13 00:00:00",""
"47496608","14113461","2","","2013-05-24 00:00:00",""
"47496791","14113427","2","","2013-05-24 00:00:00",""
"47770498","14154890","2","","2013-05-29 00:00:00",""
"48027842","14115314","2","","2013-06-02 00:00:00",""
"48036912","14113461","2","","2013-06-02 00:00:00",""
"49634939","14113461","2","","2013-06-29 00:00:00",""
"50060079","14109079","2","","2013-07-08 00:00:00",""
"50591191","14113461","2","","2013-07-17 00:00:00",""
"50980691","14154890","2","","2013-07-24 00:00:00",""
"52499813","14114419","2","","2013-08-20 00:00:00",""
"52889952","16198496","2","","2013-08-27 00:00:00",""
"52892624","14114419","2","","2013-08-27 00:00:00",""
"54071573","14114419","2","","2013-09-18 00:00:00",""
"55362067","14114419","2","","2013-10-10 00:00:00",""
"56390224","14114419","2","","2013-10-29 00:00:00",""
"56655662","14114738","2","","2013-11-03 00:00:00",""
"57173916","19931428","2","","2013-11-12 00:00:00",""
"58947934","14280543","2","","2013-12-12 00:00:00",""
"59991292","14114419","2","","2014-01-02 00:00:00",""
"61163396","16198496","2","","2014-01-22 00:00:00",""
"61553159","14120721","2","","2014-01-28 00:00:00",""
"61808121","14112515","5","2509723","2014-02-01 00:00:00",""
"63898695","14120721","2","","2014-03-05 00:00:00",""
"65469601","14114419","2","","2014-03-30 00:00:00",""
"65862682","14114419","2","","2014-04-05 00:00:00",""
"67425528","14114419","2","","2014-05-01 00:00:00",""
"67426886","14114419","2","","2014-05-02 00:00:00",""
"67547247","14114419","2","","2014-05-04 00:00:00",""
"68452821","14120721","2","","2014-05-19 00:00:00",""
"68989857","14120721","2","","2014-05-28 00:00:00",""
"70174048","14114419","2","","2014-06-18 00:00:00",""
"71061199","14114419","2","","2014-07-04 00:00:00",""
"71066931","16198496","2","","2014-07-04 00:00:00",""
"71858015","14280543","2","","2014-07-18 00:00:00",""
"72239634","14120721","2","","2014-07-25 00:00:00",""
"72775165","14114419","2","","2014-08-04 00:00:00",""
"73158352","14114419","2","","2014-08-11 00:00:00",""
"74579208","14114419","2","","2014-09-05 00:00:00",""
"76151101","14114419","2","","2014-10-04 00:00:00",""
"77047685","14120721","2","","2014-10-21 00:00:00",""
"77281382","14114419","2","","2014-10-24 00:00:00",""
"77288053","14120721","2","","2014-10-25 00:00:00",""
"78975102","14114419","2","","2014-11-24 00:00:00",""
"79372118","16198496","2","","2014-12-02 00:00:00",""
"81030515","14120721","2","","2015-01-02 00:00:00",""
"38968901","14115980","5","359035","2013-01-02 00:00:00",""
"40063166","14113102","2","","2013-01-22 00:00:00",""
"40191964","14117114","2","","2013-01-23 00:00:00",""
"40727494","14116003","2","","2013-02-01 00:00:00",""
"40852089","14110532","2","","2013-02-04 00:00:00",""
"42212502","14115701","2","","2013-02-27 00:00:00",""
"42488527","14117114","2","","2013-03-04 00:00:00",""
"42488529","14117114","5","1402576","2013-03-04 00:00:00",""
"43437768","14752347","2","","2013-03-18 00:00:00",""
"45479388","14752347","2","","2013-04-19 00:00:00",""
"47492884","14116003","2","","2013-05-23 00:00:00",""
"47494125","14115701","2","","2013-05-24 00:00:00",""
"47897937","14109796","2","","2013-05-30 00:00:00",""
"50187398","14115701","5","711513","2013-07-10 00:00:00",""
"50980683","14117114","2","","2013-07-24 00:00:00",""
"51664454","14115701","2","","2013-08-05 00:00:00",""
"51920899","14110096","2","","2013-08-09 00:00:00",""
"52051374","14110532","2","","2013-08-12 00:00:00",""
"52051377","14110532","5","1243762","2013-08-12 00:00:00",""
"52063676","14110532","2","","2013-08-12 00:00:00",""
"54099692","14115701","2","","2013-09-18 00:00:00",""
"54874171","14116003","2","","2013-10-02 00:00:00",""
"54874175","14116003","5","1366368","2013-10-02 00:00:00",""
"56865202","14107354","2","","2013-11-06 00:00:00",""
"56982661","14116003","2","","2013-11-08 00:00:00",""
"57262426","14109796","2","","2013-11-13 00:00:00",""
"57390428","14115701","2","","2013-11-15 00:00:00",""
"57511447","14110096","2","","2013-11-18 00:00:00",""
"58163645","14116003","5","110772","2013-11-29 00:00:00",""
"58697356","15395445","2","","2013-12-09 00:00:00",""
"59093625","14116003","5","641235","2013-12-16 00:00:00",""
"59617804","14109024","2","","2013-12-25 00:00:00",""
"59624821","15395445","2","","2013-12-25 00:00:00",""
"59628835","14109024","2","","2013-12-25 00:00:00",""
"61460563","15395445","2","","2014-01-27 00:00:00",""
"61588141","14116003","2","","2014-01-29 00:00:00",""
"61720837","14115701","2","","2014-01-31 00:00:00",""
"61844168","15395445","2","","2014-02-02 00:00:00",""
"61851090","15395445","2","","2014-02-02 00:00:00",""
"61973268","14115701","2","","2014-02-04 00:00:00",""
"62109413","14115944","2","","2014-02-06 00:00:00",""
"63443186","15395445","2","","2014-02-26 00:00:00",""
"63829875","15395445","2","","2014-03-04 00:00:00",""
"63837975","15395445","2","","2014-03-05 00:00:00",""
"64201813","14115701","2","","2014-03-10 00:00:00",""
"64201815","14115701","5","718050","2014-03-10 00:00:00",""
"64476028","15395445","3","","2014-03-14 00:00:00",""
"65265610","14115701","2","","2014-03-27 00:00:00",""
"65265612","14115701","5","1841161","2014-03-27 00:00:00",""
"65266090","14117114","2","","2014-03-27 00:00:00",""
"65387095","14115701","2","","2014-03-28 00:00:00",""
"65392550","15395445","2","","2014-03-28 00:00:00",""
"65919182","15395445","2","","2014-04-07 00:00:00",""
"65921511","15395445","2","","2014-04-07 00:00:00",""
"66182835","15395445","2","","2014-04-10 00:00:00",""
"66578527","14115701","2","","2014-04-17 00:00:00",""
"66704480","14974123","2","","2014-04-19 00:00:00",""
"66981626","14109796","2","","2014-04-24 00:00:00",""
"67373378","15395445","2","","2014-05-01 00:00:00",""
"67616415","14117114","2","","2014-05-05 00:00:00",""
"67622278","14115701","2","","2014-05-05 00:00:00",""
"68275467","14974123","2","","2014-05-16 00:00:00",""
"68929212","14974123","2","","2014-05-28 00:00:00",""
"69444556","14115701","2","","2014-06-05 00:00:00",""
"69444558","14115701","5","777748","2014-06-05 00:00:00",""
"69577411","15395445","2","","2014-06-08 00:00:00",""
"69580006","14752347","2","","2014-06-08 00:00:00",""
"69583855","14115701","2","","2014-06-08 00:00:00",""
"70077979","14109024","2","","2014-06-17 00:00:00",""
"70077980","14109024","5","2541","2014-06-17 00:00:00",""
"70736014","14109796","2","","2014-06-29 00:00:00",""
"70854680","15395445","2","","2014-07-01 00:00:00",""
"71114166","14115701","2","","2014-07-06 00:00:00",""
"71116990","15395445","2","","2014-07-06 00:00:00",""
"71383112","15395445","2","","2014-07-10 00:00:00",""
"71905446","15395445","2","","2014-07-20 00:00:00",""
"72927801","14974123","2","","2014-08-07 00:00:00",""
"73599481","14107354","2","","2014-08-19 00:00:00",""
"73599489","14107354","5","1003545","2014-08-19 00:00:00",""
"73739279","14115701","2","","2014-08-21 00:00:00",""
"73999834","14115701","2","","2014-08-26 00:00:00",""
"74672978","14974123","2","","2014-09-08 00:00:00",""
"75593185","14117348","2","","2014-09-24 00:00:00",""
"75593186","14116882","2","","2014-09-24 00:00:00",""
"75729885","14109024","2","","2014-09-26 00:00:00",""
"75980348","14115701","5","148423","2014-10-01 00:00:00",""
"76634251","14109796","2","","2014-10-14 00:00:00",""
"76878466","15395445","2","","2014-10-17 00:00:00",""
"78177607","14110096","2","","2014-11-10 00:00:00",""
"79217309","15395445","2","","2014-11-28 00:00:00",""
"79469497","14115701","2","","2014-12-03 00:00:00",""
"79469498","14115701","5","969613","2014-12-03 00:00:00",""
"80363808","14109796","2","","2014-12-18 00:00:00",""
"80622377","14109024","5","1698763","2014-12-23 00:00:00",""
"80762318","14974123","2","","2014-12-27 00:00:00",""
"80881229","14116003","2","","2014-12-30 00:00:00",""
"81399949","14115701","2","","2015-01-09 00:00:00",""
"82446848","14115701","2","","2015-01-27 00:00:00",""
"38936981","14112929","2","","2013-01-01 00:00:00",""
"38937118","14112534","2","","2013-01-01 00:00:00",""
"38937866","14110532","2","","2013-01-01 00:00:00",""
"38937919","14110532","5","974789","2013-01-01 00:00:00",""
"38938714","14112534","2","","2013-01-01 00:00:00",""
"38940149","14112534","2","","2013-01-01 00:00:00",""
"38943396","14115944","2","","2013-01-02 00:00:00",""
"38943404","14115944","1","","2013-01-02 00:00:00",""
"38943577","14115980","2","","2013-01-02 00:00:00",""
"38943840","14115980","2","","2013-01-02 00:00:00",""
"38944522","14115980","5","1513384","2013-01-02 00:00:00",""
"38944603","14115980","2","","2013-01-02 00:00:00",""
"38944607","14115980","2","","2013-01-02 00:00:00",""
"38944749","14115980","2","","2013-01-02 00:00:00",""
"38945181","14115980","2","","2013-01-02 00:00:00",""
"38945256","14115701","2","","2013-01-02 00:00:00",""
"38945503","14115701","2","","2013-01-02 00:00:00",""
"38945979","14116003","2","","2013-01-02 00:00:00",""
"38946296","14115701","2","","2013-01-02 00:00:00",""
"38946450","14112534","2","","2013-01-02 00:00:00",""
"38947118","14112534","2","","2013-01-02 00:00:00",""
"38948294","14116003","2","","2013-01-02 00:00:00",""
"38948409","14116003","2","","2013-01-02 00:00:00",""
"38948617","14116003","2","","2013-01-02 00:00:00",""
"38948626","14115980","5","1941928","2013-01-02 00:00:00",""
"38948909","14116882","2","","2013-01-02 00:00:00",""
"38949247","14116003","2","","2013-01-02 00:00:00",""
"38949403","14115980","2","","2013-01-02 00:00:00",""
"38950045","14117348","1","","2013-01-02 00:00:00",""
"38950048","14117348","2","","2013-01-02 00:00:00",""
"40019445","14116003","2","","2013-01-21 00:00:00",""
"40165684","14116003","2","","2013-01-23 00:00:00",""
"40430670","14110096","1","","2013-01-28 00:00:00",""
"41070499","14752347","2","","2013-02-07 00:00:00",""
"41070813","14752347","1","","2013-02-07 00:00:00",""
"41752015","14974123","16","","2013-02-20 00:00:00",""
"42691814","14115701","2","","2013-03-07 00:00:00",""
"43222194","14110096","2","","2013-03-15 00:00:00",""
"45647848","14117348","2","","2013-04-23 00:00:00",""
"46039315","14115980","2","","2013-04-29 00:00:00",""
"46039317","14115980","5","560123","2013-04-29 00:00:00",""
"46053942","14115980","2","","2013-04-30 00:00:00",""
"47261108","14117114","5","181151","2013-05-20 00:00:00",""
"47668487","14109796","2","","2013-05-27 00:00:00",""
"47799494","16585648","2","","2013-05-29 00:00:00",""
"48328595","14115701","16","","2013-06-07 00:00:00",""
"48335600","14115701","5","1164011","2013-06-07 00:00:00",""
"48606503","14115701","2","","2013-06-12 00:00:00",""
"50024337","14115701","2","","2013-07-07 00:00:00",""
"51191491","14974123","2","","2013-07-27 00:00:00",""
"51971872","14110096","2","","2013-08-10 00:00:00",""
"52242144","14115701","2","","2013-08-15 00:00:00",""
"52369427","14115701","2","","2013-08-17 00:00:00",""
"52771051","14752347","2","","2013-08-25 00:00:00",""
"53296345","15395445","2","","2013-09-03 00:00:00",""
"53419418","14117348","2","","2013-09-05 00:00:00",""
"53419421","14116882","2","","2013-09-05 00:00:00",""
"51111810","14120711","2","","2013-07-26 00:00:00",""
"52448817","14107979","2","","2013-08-19 00:00:00",""
"52828723","14113427","2","","2013-08-26 00:00:00",""
"52828730","14113461","2","","2013-08-26 00:00:00",""
"53350111","14113057","2","","2013-09-04 00:00:00",""
"53690233","14109079","2","","2013-09-11 00:00:00",""
"54101072","14115314","2","","2013-09-18 00:00:00",""
"54111653","14113461","2","","2013-09-18 00:00:00",""
"54111847","15079773","2","","2013-09-18 00:00:00",""
"54233532","14113461","2","","2013-09-20 00:00:00",""
"54374996","14115314","2","","2013-09-23 00:00:00",""
"54628144","14113057","2","","2013-09-27 00:00:00",""
"54768142","14107826","2","","2013-09-30 00:00:00",""
"54878711","14113461","2","","2013-10-02 00:00:00",""
"55276002","14111021","2","","2013-10-09 00:00:00",""
"55547267","14113427","2","","2013-10-14 00:00:00",""
"55547275","14113461","2","","2013-10-14 00:00:00",""
"56061764","14113461","2","","2013-10-23 00:00:00",""
"58038905","14113461","2","","2013-11-27 00:00:00",""
"58702626","14113461","2","","2013-12-09 00:00:00",""
"58702634","14113427","2","","2013-12-09 00:00:00",""
"59628967","18439832","3","","2013-12-25 00:00:00",""
"59630595","18439832","2","","2013-12-25 00:00:00",""
"60154362","14113427","2","","2014-01-06 00:00:00",""
"60283972","14113461","2","","2014-01-08 00:00:00",""
"60541413","20159814","2","","2014-01-12 00:00:00",""
"60542146","17522369","2","","2014-01-12 00:00:00",""
"61328838","14113427","2","","2014-01-24 00:00:00",""
"61450309","17522369","2","","2014-01-27 00:00:00",""
"62523911","14113427","5","443722","2014-02-13 00:00:00",""
"63172952","14113057","2","","2014-02-23 00:00:00",""
"64085613","14154890","2","","2014-03-08 00:00:00",""
"64340926","14113461","2","","2014-03-12 00:00:00",""
"64471993","14111572","2","","2014-03-14 00:00:00",""
"64475803","14113427","2","","2014-03-14 00:00:00",""
"64476023","14113461","2","","2014-03-14 00:00:00",""
"65265989","14154890","2","","2014-03-27 00:00:00",""
"65392552","14113427","2","","2014-03-28 00:00:00",""
"65399038","14162208","2","","2014-03-28 00:00:00",""
"65399057","14113559","2","","2014-03-28 00:00:00",""
"65652590","14114729","2","","2014-04-02 00:00:00",""
"65921555","14113427","2","","2014-04-07 00:00:00",""
"67616413","14154890","2","","2014-05-05 00:00:00",""
"68140209","14115314","2","","2014-05-14 00:00:00",""
"69577413","14113461","3","","2014-06-08 00:00:00",""
"69577415","14113427","2","","2014-06-08 00:00:00",""
"70077962","18439832","2","","2014-06-17 00:00:00",""
"70993557","14162208","2","","2014-07-03 00:00:00",""
"71905449","14113427","2","","2014-07-20 00:00:00",""
"71905451","14113427","5","1768690","2014-07-20 00:00:00",""
"71905455","14113461","2","","2014-07-20 00:00:00",""
"72035314","14110132","2","","2014-07-22 00:00:00",""
"72142519","14115129","2","","2014-07-24 00:00:00",""
"73195875","20159814","2","","2014-08-12 00:00:00",""
"73459615","14113461","2","","2014-08-16 00:00:00",""
"74009273","14113461","2","","2014-08-27 00:00:00",""
"75729888","18439832","2","","2014-09-26 00:00:00",""
"75730559","14113461","2","","2014-09-26 00:00:00",""
"77921025","14113461","2","","2014-11-05 00:00:00",""
"78173626","14154890","2","","2014-11-10 00:00:00",""
"78820248","14113461","2","","2014-11-21 00:00:00",""
"79217341","14113461","2","","2014-11-28 00:00:00",""
"79217450","14113427","2","","2014-11-28 00:00:00",""
"80762302","14113461","2","","2014-12-27 00:00:00",""
"82573256","18439832","2","","2015-01-29 00:00:00",""
"82574152","14113461","2","","2015-01-29 00:00:00",""
"82693128","14113461","2","","2015-01-31 00:00:00",""
"82693129","14113427","2","","2015-01-31 00:00:00",""
"82701843","14113427","5","227536","2015-01-31 00:00:00",""
"38936529","14113691","2","","2013-01-01 00:00:00",""
"38936725","14113057","2","","2013-01-01 00:00:00",""
"38937708","14113691","2","","2013-01-01 00:00:00",""
"38937765","14113691","2","","2013-01-01 00:00:00",""
"38937770","14114480","5","588306","2013-01-01 00:00:00",""
"38937818","14114480","2","","2013-01-01 00:00:00",""
"38937833","14114480","2","","2013-01-01 00:00:00",""
"38937865","14114480","2","","2013-01-01 00:00:00",""
"38937929","14114480","2","","2013-01-01 00:00:00",""
"38938021","14114480","2","","2013-01-01 00:00:00",""
"38938243","14114480","2","","2013-01-01 00:00:00",""
"38938736","14114480","2","","2013-01-01 00:00:00",""
"38938904","14114480","5","1654265","2013-01-01 00:00:00",""
"38939056","14114729","5","1365289","2013-01-01 00:00:00",""
"38939304","14114480","2","","2013-01-01 00:00:00",""
"38939697","14114729","2","","2013-01-01 00:00:00",""
"38939991","14114729","5","1351600","2013-01-01 00:00:00",""
"38941239","14113691","5","1317221","2013-01-02 00:00:00",""
"38941249","14114480","2","","2013-01-02 00:00:00",""
"38942618","14114480","2","","2013-01-02 00:00:00",""
"38942827","14112555","2","","2013-01-02 00:00:00",""
"38943627","14116014","2","","2013-01-02 00:00:00",""
"38944846","14113076","2","","2013-01-02 00:00:00",""
"38944937","14115129","2","","2013-01-02 00:00:00",""
"38945190","14115314","2","","2013-01-02 00:00:00",""
"38949291","14116014","2","","2013-01-02 00:00:00",""
"38950708","14114480","2","","2013-01-02 00:00:00",""
"38952443","14116014","2","","2013-01-02 00:00:00",""
"38952768","14113691","2","","2013-01-02 00:00:00",""
"39233830","14107826","2","","2013-01-07 00:00:00",""
"39382361","14108430","2","","2013-01-09 00:00:00",""
"41760261","14154890","2","","2013-02-20 00:00:00",""
"43349793","14108694","2","","2013-03-17 00:00:00",""
"43349794","14107979","2","","2013-03-17 00:00:00",""
"43349795","14107979","5","894671","2013-03-17 00:00:00",""
"43753600","14107979","3","","2013-03-23 00:00:00",""
"45771015","14113461","2","","2013-04-24 00:00:00",""
"46175160","15079773","2","","2013-05-01 00:00:00",""
"46588287","14113427","2","","2013-05-09 00:00:00",""
"46588376","14113461","2","","2013-05-09 00:00:00",""
"48982458","14154890","2","","2013-06-18 00:00:00",""
"49123717","14113427","2","","2013-06-20 00:00:00",""
"49123724","14113461","2","","2013-06-20 00:00:00",""
"49777416","14113427","5","427499","2013-07-02 00:00:00",""
"50149395","14113461","2","","2013-07-09 00:00:00",""
"50153340","14107979","5","1603072","2013-07-09 00:00:00",""
"51070146","14107979","2","","2013-07-25 00:00:00",""
"51305333","14113427","5","286629","2013-07-30 00:00:00",""
"51305334","14113427","2","","2013-07-30 00:00:00",""
"51314906","14113461","2","","2013-07-30 00:00:00",""
"51572888","14113461","2","","2013-08-02 00:00:00",""
"52109976","14115314","2","","2013-08-13 00:00:00",""
"52368857","14113427","2","","2013-08-17 00:00:00",""
"52368860","14113427","5","63094","2013-08-17 00:00:00",""
"52368861","14113461","2","","2013-08-17 00:00:00",""
"52503573","14107979","3","","2013-08-20 00:00:00",""
"53296344","14113461","2","","2013-09-03 00:00:00",""
"53296348","14113427","2","","2013-09-03 00:00:00",""
"53426702","14113427","5","115182","2013-09-05 00:00:00",""
"53807721","14113427","5","744537","2013-09-12 00:00:00",""
"54315429","14113461","2","","2013-09-22 00:00:00",""
"54327406","14113461","2","","2013-09-23 00:00:00",""
"54968372","14109079","2","","2013-10-03 00:00:00",""
"54968373","14109079","5","625914","2013-10-03 00:00:00",""
"55625614","14113461","2","","2013-10-16 00:00:00",""
"55751415","14154890","2","","2013-10-17 00:00:00",""
"55882408","14109079","2","","2013-10-20 00:00:00",""
"55882409","14109079","5","1656733","2013-10-20 00:00:00",""
"56275309","18439832","2","","2013-10-27 00:00:00",""
"56910145","14113461","2","","2013-11-07 00:00:00",""
"57041361","14113427","2","","2013-11-10 00:00:00",""
"57041363","14113427","5","538222","2013-11-10 00:00:00",""
"57826556","14113461","2","","2013-11-23 00:00:00",""
"57827483","17522369","2","","2013-11-23 00:00:00",""
"58228465","14113461","2","","2013-11-30 00:00:00",""
"58230072","14113461","2","","2013-11-30 00:00:00",""
"58678336","14113057","2","","2013-12-08 00:00:00",""
"58942458","14113461","2","","2013-12-12 00:00:00",""
"58947942","14154890","2","","2013-12-12 00:00:00",""
"59344125","14113057","5","1547438","2013-12-19 00:00:00",""
"59452032","18439832","2","","2013-12-21 00:00:00",""
"59463128","14113461","2","","2013-12-21 00:00:00",""
"60247413","15079773","2","","2014-01-07 00:00:00",""
"60251854","14113461","2","","2014-01-07 00:00:00",""
"60642514","14113461","2","","2014-01-14 00:00:00",""
"61019198","14162208","2","","2014-01-20 00:00:00",""
"54956857","15395445","2","","2013-10-03 00:00:00",""
"55351936","14115701","2","","2013-10-10 00:00:00",""
"55890764","14115944","2","","2013-10-21 00:00:00",""
"56393260","14116882","2","","2013-10-29 00:00:00",""
"56524280","14974123","2","","2013-10-31 00:00:00",""
"57041360","15395445","2","","2013-11-10 00:00:00",""
"58230033","14117114","2","","2013-11-30 00:00:00",""
"58236696","14109796","2","","2013-12-01 00:00:00",""
"58503002","14115701","5","1906892","2013-12-05 00:00:00",""
"58807825","14112929","2","","2013-12-10 00:00:00",""
"58947902","14117114","2","","2013-12-12 00:00:00",""
"58947903","14117114","5","2052164","2013-12-12 00:00:00",""
"59452027","14109024","2","","2013-12-21 00:00:00",""
"59858623","15395445","2","","2013-12-31 00:00:00",""
"59863638","14115944","2","","2013-12-31 00:00:00",""
"60244387","14119277","2","","2014-01-07 00:00:00",""
"60251774","15395445","2","","2014-01-07 00:00:00",""
"62200379","14115980","2","","2014-02-07 00:00:00",""
"62585629","14110096","2","","2014-02-13 00:00:00",""
"62592352","15395445","3","","2014-02-13 00:00:00",""
"62595983","15395445","2","","2014-02-14 00:00:00",""
"62987532","15395445","2","","2014-02-20 00:00:00",""
"63384568","14110096","2","","2014-02-26 00:00:00",""
"64293914","15395445","2","","2014-03-12 00:00:00",""
"64430166","14115944","2","","2014-03-13 00:00:00",""
"64561517","14115701","2","","2014-03-16 00:00:00",""
"66363591","14115701","2","","2014-04-14 00:00:00",""
"66750161","14110096","2","","2014-04-21 00:00:00",""
"66871426","14115701","2","","2014-04-23 00:00:00",""
"66883047","14117114","2","","2014-04-23 00:00:00",""
"67001093","15395445","2","","2014-04-24 00:00:00",""
"67295010","14115701","2","","2014-04-29 00:00:00",""
"67413779","14109796","2","","2014-05-01 00:00:00",""
"68450768","15395445","2","","2014-05-19 00:00:00",""
"69111447","14115701","5","2875073","2014-05-30 00:00:00",""
"69641069","14117114","5","1469979","2014-06-09 00:00:00",""
"71201308","15395445","2","","2014-07-08 00:00:00",""
"71719158","14115701","2","","2014-07-16 00:00:00",""
"72763270","15395445","2","","2014-08-04 00:00:00",""
"73293443","14109796","2","","2014-08-13 00:00:00",""
"73418771","14115701","2","","2014-08-15 00:00:00",""
"74319682","15395445","2","","2014-09-02 00:00:00",""
"75750069","15395445","2","","2014-09-27 00:00:00",""
"75878720","15395445","2","","2014-09-30 00:00:00",""
"77290555","14109796","2","","2014-10-25 00:00:00",""
"77409609","15395445","2","","2014-10-27 00:00:00",""
"78449599","14110532","2","","2014-11-14 00:00:00",""
"78449605","14110532","5","3384830","2014-11-14 00:00:00",""
"78589083","15395445","3","","2014-11-17 00:00:00",""
"78970012","14109796","2","","2014-11-24 00:00:00",""
"79376789","14115701","2","","2014-12-02 00:00:00",""
"80269937","15395445","2","","2014-12-17 00:00:00",""
"80908783","15395445","2","","2014-12-30 00:00:00",""
"81678712","14115701","2","","2015-01-14 00:00:00",""
"81678997","14115701","2","","2015-01-14 00:00:00",""
"61020780","14107826","2","","2014-01-20 00:00:00",""
"61416642","14162208","2","","2014-01-26 00:00:00",""
"61543466","14115129","2","","2014-01-28 00:00:00",""
"62457615","20725647","2","","2014-02-12 00:00:00",""
"62590281","14111572","2","","2014-02-13 00:00:00",""
"62724735","14113427","2","","2014-02-16 00:00:00",""
"62847751","14113427","2","","2014-02-18 00:00:00",""
"62987568","14113461","2","","2014-02-20 00:00:00",""
"62987574","14113427","2","","2014-02-20 00:00:00",""
"63379107","14113427","5","3289770","2014-02-26 00:00:00",""
"63506209","14108694","2","","2014-02-27 00:00:00",""
"63900024","14111572","2","","2014-03-05 00:00:00",""
"64291611","14114729","2","","2014-03-11 00:00:00",""
"64430490","14113461","2","","2014-03-13 00:00:00",""
"64557450","14113461","2","","2014-03-15 00:00:00",""
"65204537","14120711","5","1573014","2014-03-26 00:00:00",""
"65850034","14107979","5","1917782","2014-04-05 00:00:00",""
"66871381","14113461","2","","2014-04-23 00:00:00",""
"67135614","14114729","2","","2014-04-27 00:00:00",""
"67426214","14110132","2","","2014-05-02 00:00:00",""
"68455342","14113461","2","","2014-05-19 00:00:00",""
"68722623","14111572","2","","2014-05-23 00:00:00",""
"70039794","20159814","2","","2014-06-16 00:00:00",""
"70301001","14113559","2","","2014-06-20 00:00:00",""
"70301003","14113559","5","829970","2014-06-20 00:00:00",""
"70301007","14162208","2","","2014-06-20 00:00:00",""
"70947591","20159814","2","","2014-07-02 00:00:00",""
