Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"32640371","14115944","0","This question and answer reminds me of http://youmightnotneedjquery.com/. It wasn't there one year ago, but might be of interest to ""future people"".","2014-02-06 13:30:41","","553598"
"32673452","14115349","0","I wonder why `-std=c++11` doesn't imply the use of the appropriate `-stdlib` setting. At least as an overridable default. Strange…","2014-02-07 08:55:10","","1468366"
"32743191","14113559","0","BTW, till [1.3.0](http://jekyllrb.com/docs/history/#130__20131104) version of Jekyll it is now possible to use variables in includes — `{% include {{variable}} %}` :)","2014-02-09 18:13:05","","885556"
"32929272","14111572","0","It might be worth pointing out that you can do this with nib. But if you're like me who want some nice features that only storyboard has (static/prototype cell, for example), then I guess we're out of luck.","2014-02-13 23:02:42","","185346"
"32950735","14115913","0","Can you tell me what it does here `/*Instance methods*/
	hasOwn = ({}).hasOwnProperty,` in the [jQuery source](http://code.jquery.com/jquery-1.11.0.js)? (Y)","2014-02-14 12:54:18","","2672018"
"32971692","14115913","1","@dollarVar That could be its own question. It's the same thing, the authors want a reference to `Object.prototype.hasOwnProperty`, but are accessing it via an object literal. Due to ambiguity as mentioned in my answer, it must be wrapped in parenthesis, otherwise it's parsed as a block and there is no property lookups on blocks :)","2014-02-14 23:16:53","","31671"
"33308013","20709912","1","There is a popular script written to fix Homebrew permissions that apparently works quite well. I haven't needed to use it myself; I manually did the changes :) But this may help others: https://gist.github.com/rpavlik/768518","2014-02-24 06:05:55","","1575456"
"33522933","15395445","12","you might want to do also ``git add .`` followed by ``git stash`` :P","2014-02-28 16:30:35","","877581"
"33638487","14108694","0","How do we change the blur's strength?","2014-03-04 06:56:49","","1043184"
"33731729","21105833","1","This worked for me and should really be the accepted answer","2014-03-06 06:36:37","","1255508"
"33825374","16503127","1","Example of a service: 
mod.factory(""CacheService"", function($cacheFactory) { return { data:{ scrollY: 0 } }; });
then in controller: $scope.service = CacheService.data","2014-03-08 11:17:41","","499839"
"33833849","14114430","0","Entered comment in wrong place.","2014-03-08 18:26:19","","1169172"
"33833889","14114443","1","You are missing a closing bracket in first block of code -->       `$str = preg_replace('/[^A-Za-z0-9\. -]/', '', $str);`","2014-03-08 18:28:06","","1169172"
"33836696","14114443","0","Thank you. Fixed.","2014-03-08 20:46:41","","1428679"
"34009600","14154890","0","i have 3 versions of rake: `gem list | grep rake` = `rake (10.1.1, 10.1.0, 0.8.7)`.. i got a rails 2.3.5 project and another that's 3.0 that i'm working on at the same time.. how do i use a specific version of rake for each project (ie on command line?)","2014-03-13 08:41:06","","766570"
"34050797","14185426","0","If its not working for you ... reduce dimi ... it worked for me with 300dip ... and s3 ..","2014-03-14 05:19:45","","1037078"
"34180546","14112752","0","too bad :( Guess I have to copy and paste the same view controller and change its class as a workaround.","2014-03-18 04:39:39","","467588"
"34434611","16344827","0","That's undefined even though it isn't according to the C++ standard! LOL","2014-03-24 15:53:53","","2112028"
"34874387","14112752","0","And this is why I don't like Storyboards ... somehow they are not really working once you do a bit more than standard views ...","2014-04-04 10:00:30","","627985"
"35297957","14114741","0","This code is not checking for status code, but simply writes the server's response message to the file as a string, in case there was some problem. I'd recommend inserting a `if not request.ok: return False` after the `get` line","2014-04-15 20:05:00","","518169"
"35298594","14114741","0","@zsero: Thanks, that's a good idea.","2014-04-15 20:22:48","","464744"
"35302757","14114741","0","@Blender: also, you should also put it in a try-except block, as connection errors are throwing exceptions in requests.","2014-04-15 22:55:47","","518169"
"35355978","16899789","0","Will there be any problems or additional overhead with reusing `ng-model` in an isolated scope?","2014-04-17 06:40:16","","1638005"
"35356175","16899789","1","@jeffling not sure but I don't think so. Copying ngModel is pretty light weight and isolated scope limits exposure.","2014-04-17 06:47:19","","124416"
"35580196","14154890","0","Uninstall not working for rake ERROR:  While executing gem ... (Gem::InstallError)","2014-04-23 18:24:04","","2833005"
"35620757","14107531","0","Check out [ngInfiniteScroll](http://binarymuse.github.io/ngInfiniteScroll/)","2014-04-24 16:10:14","","530967"
"35639993","15395445","0","Works for me. Literally type this cd $(brew --prefix)","2014-04-25 04:41:18","","663941"
"35754142","20159814","2","+1 for crawling through the mud for me :)","2014-04-28 17:06:52","","2125444"
"35797351","15395445","1","If, after changing to the brew directory with `cd $(brew --prefix)` and resetting the git stage with `git reset --hard HEAD` your `git status` does not return working directory clean you may also need to clean up the state by running `git clean -df`.","2014-04-29 16:34:39","","1339631"
"35986343","14112929","0","If you are facing any of the reasons above, then you need to reconsider your design. Else, you've made a GOOD decision using a composite key. About the limitation with Hibernate, take a look at mwsiri's answer.","2014-05-05 12:05:51","","309630"
"35986590","20803639","1","I love the use of composite keys where it's appropriate, loudly and proudly! It makes much cleaner design. When it's the appropriate place, you don't face any of the disadvantages being told about.","2014-05-05 12:12:53","","309630"
"36110808","15395445","33","Instead of `git reset --hard HEAD` (which wouldn't work for me), I did `git fetch --all` and `git reset --hard origin/master`","2014-05-08 10:02:18","","408572"
"36364150","14109166","8","**Very dangerous.** After applying this change, an 866 charset-based Windows XP has failed to load at restart, including in safe mode (cause: corrupted file `\windows\system32\config\system`). Booting from recovery media was required to restore the system. @DoctorCoder","2014-05-15 07:10:07","","3075942"
"36618883","16731477","0","Nice effort you both have done for offline maps. Now we are thinking and trying your and similar techniques for offline routing. See here: http://stackoverflow.com/q/23296295/194609","2014-05-22 11:47:58","","194609"
"36911040","14185426","0","As i am also researching on this topic, i found an official Samsung guide about their Multi Window feature, that i guess it would help: http://developer.samsung.com/s-pen-sdk/technical-docs/Designing-For-The-Galaxy-Note-Creating-Multi-Window-Apps","2014-05-30 16:44:34","","1884546"
"36929444","15395445","0","I had a lot of deleted files, I did git add -u and then the rest of the code above.","2014-05-31 11:10:29","","1141160"
"37016166","20159814","10","`Most examples of repositories are bullshit` **thankyou**","2014-06-03 12:57:48","","1786428"
"37360919","14117121","0","@jogojapan N3337 draft 5.19/3 _An address constant expression is a prvalue core constant expression of pointer type that evaluates to the address of an object with static storage duration, to the address of a function, or to a null pointer value, or a prvalue core
constant expression of type std::nullptr_t._","2014-06-13 07:02:39","","183120"
"37361286","14117121","0","In your answer: ""_Removing the const would render the expression illegal (because (a) a pointer to a non-const object cannot be a constant expression_"" seems erroneous; the above quote from the standard only talks about static storage duration and nothing about the object's `const`-ness; however (b) is true. Also I read in _C++ Primer_ that a `constexpr` pointer to a non-const object is allowed; lastly [GCC agrees](http://coliru.stacked-crooked.com/a/e0068c9db4372f63) too. However, you got my +1 :)","2014-06-13 07:15:44","","183120"
"37529918","14110096","0","I suggest using `$http.defaults.headers.common['X-XSRF-TOKEN'] = yourtoken` to have the token in all requests and not just in POST.","2014-06-18 14:25:01","","532495"
"37736327","14113461","0","@TedPennings: Your steps worked for me.","2014-06-24 21:36:31","","3586"
"37752341","14114411","1","Which question is this a duplicate of?","2014-06-25 09:47:17","","1460422"
"37768876","14117348","1","Note that this magical service is not referenced anywhere (or at least not any more) on the Authentication wiki page.","2014-06-25 16:42:53","","508681"
"37811361","17522369","0","Unit testing against a DB means you have extra outside requirement for your tests. If that DB is down, or the data gets cleared, or anything happens to that DB your tests will fail. This isn't desired. Repositories that expose IQueryable take about 2 mins to setup. No time wasted here. Why did DI take you a long time? All of this takes mins. I'll say this all worked great for unit testing my complex queries in my service layer. It was so nice not needing a database to connect to. Getting a mocking framework from nuget took about a min. This stuff doesn't take any time.","2014-06-26 18:10:55","","441521"
"37811476","14120227","0","Controllers shouldn't have business logic and specific queries is part of business logic. This is why I think exposing IQueryable is a good thing. Complex queries are business logic and we learn that belongs in a service layer. Not in the repository layer or controller. IMHO the repository layer should abstract your database access, but not give you every query you need for your business layer. Queries are business logic because you can, and should IMO, do logic in your queries whenever possible for performance.","2014-06-26 18:14:36","","441521"
"37840367","17522369","0","@user441521 Repositories with IQueryable 2 mins to setup? which world you are living in, every asp.net request on our live site is served within milliseconds. Mocking and faking etc adds more complexity to code, its total waste of time. Unit tests are useless when unit is not defined as business logic unit.","2014-06-27 13:33:24","","85597"
"37891264","14111651","0","@RyanStewart ""when you change Foo.bars, then you should be changing Bar.foos correspondingly, so you shouldn't care about what gets saved in the DB when you modify what."" ... to me, this sounds contradictory.","2014-06-29 20:45:10","","923560"
"38068870","14110890","0","No need to vote for close Im actually going through this now.","2014-07-04 13:56:55","","148601"
"38120282","14112752","0","So sad when hearing you said that. I'm looking for solution","2014-07-07 03:56:24","","1579262"
"38247300","20159814","2","You do not create repositories to be able to unit test them. You create repositories to be able to unit test the ***business logic***. As for making sure that queries work: it's much easier to write integration tests for repositories as they only contain logic and not any business.","2014-07-10 07:04:25","","70386"
"38247316","20159814","1","`Coding for the exception`: Using repositories is not to be able to switch database engine. It's about separating business from persistence.","2014-07-10 07:05:09","","70386"
"38330491","24711864","0","Please explain in detail what this means. How do you set a key? The OP may not be aware of regedit. Explain that. Also explain the fde9(65001) code. Thanks.","2014-07-12 15:07:43","","1021725"
"38713671","17449069","1","Entities don't have to be dumb POCOs at all. In fact, modeling business logic into Entities is what the DDD crowd does all the time. This style of development blends very well with NH or EF.","2014-07-23 17:03:09","","531232"
"39189728","16198496","0","Did you ever end up encapsulating this in a directive?","2014-08-06 21:21:42","","2895909"
"39240845","14245913","0","Don't put your GPG passphrase in a file.  See other answer about gpg-agent","2014-08-08 07:33:56","","1704917"
"39271391","14245913","0","That might be better but your home directory should already only be accessible by yourself and be on an encrypted drive. By the time that is invaded .. it doesnt matter that much anymore if it is in a file accessible via the agent. But yes.. using the agent is even more secure.","2014-08-09 01:08:58","","136445"
"39510838","14116498","2","I am not sure why this answer is rated so highly because it does not accomplish what the original question asked - which is to use ngModel.  Yes, one can avoid using ngModel by putting state in the parent controller but this comes at the expense of having two controllers tightly bound and not being able to use / reuse them independently.  It's like using a global variable instead of setting up a listener between two components - it may technically be simpler but it's not a good solution in most cases.","2014-08-16 18:21:09","","74975"
"39510848","14116498","0","I'd add that if he wanted to rely on the parent controller he should inject it with 'require: ^parent' anyway - so that he can make the dependency explicit and optional if desired.","2014-08-16 18:21:45","","74975"
"39595298","14109674","0","Note that `DateTime.now.to_s` doesn't return the fractional seconds. I used `DateTime.now.iso8601(6)` instead.","2014-08-19 16:17:50","","1003545"
"39657270","18806269","0","Can you point out the idea behind it (or somewhere I can find it)? I really don't have time to read that whole project","2014-08-21 08:34:53","","2823146"
"39661849","18806269","0","Yes, the idea is very much based on what Romain Guy has presented on his website: http://www.curious-creature.org/2012/12/11/android-recipe-1-image-with-rounded-corners/ .","2014-08-21 10:41:08","","878126"
"39750750","14485464","0","+1. I hate accepted answers with no votes","2014-08-24 12:36:43","","3315914"
"39903961","14113150","1","recommend moving the order(:name) to a scope (which is a method) in the model.  It's not a big deal here but over time you will find that having, what is essentially business logic like this (ordering) on a view template becomes a mess.  Move it to the controller, or ideally the model and make a scope available there that you can use.  One example - if you end up with three screens or templates that use the dropdown, having the order in the views means 3 X duplication.  Having it in the model means it is defined in one place and that's the only place to change it which is good.","2014-08-28 17:19:22","","631619"
"40123485","16198496","0","I have something similar but find there is a flicker when the page scrolls to the top, then we scroll it back to the bottom. Have you found a way to avoid this?","2014-09-04 20:15:58","","1398581"
"40531057","14116215","0","Noob question: Aren't lazy functions supposed to reduce time by only evaluating when needed?","2014-09-17 17:13:01","","1500692"
"40551082","14115300","0","yes it is, in if-elseif hierarchy if we required to ignore the result of certain condition this could be use. for example","2014-09-18 08:19:05","","1431814"
"41039754","20159814","1","+1 after years of implementing diffferent versions of the repository and unitofwork patterns i cannot agree more. practical use beats philosophy any day.","2014-10-03 08:28:21","","1257570"
"41177864","16198496","1","@JPOD please see my answer for a directive for this code. http://stackoverflow.com/questions/14107531/retain-scroll-position-on-route-change-in-angularjs/26244891#26244891","2014-10-08 06:07:37","","790635"
"41284387","26308288","0","Also just to clarify, I'm using just Ruby... not rails so i can't use any helper functions from there.","2014-10-10 21:31:04","","4130927"
"41520155","14110148","0","--jsonArray that was the solution for me.","2014-10-18 09:03:58","","1475269"
"41585044","14114419","0","Is there a good reason the clean function does a str_replace before the preg_replace as the reg_replace takes care of the whitespace as well?","2014-10-20 19:56:18","","538431"
"41694777","14185426","1","Worked fine for me on 1st try. For simplicity, I omit dimens.xml and changed android:resource=""@dimen/app_defaultsize_w"" to android:value=""632dp"", etc. And note, you can test yourself on http://developer.samsung.com/remotetestlab even if you don't have Samsung device.","2014-10-23 18:00:50","","907695"
"42118591","25073496","0","This solution worked best for me. I use ui router for routing and so I replaced all occurrences of $route with $state. Otherwise, no other changes were needed. I also like how $window and $anchorScroll are used instead of the jquery dependent $(window) that is used in some of the other proposed answers.","2014-11-05 23:20:24","","1625066"
"42613260","14974123","0","Such a simple annoying problem.  I was about to write a script to insert one document at a time.  You saved me from that.  Thanks for the quick fix.","2014-11-20 19:12:13","","2015469"
"43050681","20803639","0","An important statement within ur answer is, `More generally, when a set of business data is guaranteed to be unique by a given standard then this set of data is a [good] natural key candidate.`  Often, it is not the technical folks who ultimately enforce the standard.  Usually, its some non-technical manager who mandates an extra key be added to the pk while riding some Steve Jobs like power trip/delusion, in response to an anomaly in the business.  Ur own example may suggest this.  Why wouldn't an airline, departureDate and flightNumber be unique? Why is the suffix even needed?","2014-12-04 11:20:18","","714969"
"43279687","14116498","0","@PatNiemeyer maybe I am overlooking something but when I compare the 2 plunkers I see no difference in controller usage so I do not see how the second version (without ng-model) creates highly coupled controllers?","2014-12-11 08:23:31","","923378"
"43440851","26482939","0","I tried this but to no avail :(","2014-12-16 13:13:00","","1025702"
"43573007","14112515","0","Python indentation is just bad.","2014-12-19 20:57:08","","1713149"
"44277194","20803639","0","Regarding ""Why is the suffix even needed?""; It is needed for the specific case when a regular daily flight is delayed to the next day (i.e originally scheduled for 23:00 then rescheduled for 00:30). If we use only the departureDate and the flighNumber then we will have a duplicate flight (the flight scheduled for day n+1 and the one originally scheduled for day n but rescheduled to day n+1 due to the delay). In order to keep the same flightNumber so we avoid client confusion, we add just a suffix (i.e 'D' for example).","2015-01-14 10:23:06","","3094941"
"44277675","20803639","0","Its true that sometimes - unfortunately - non-technical people ends up setting standards for technical people. However, I believe that standards should be put jointly by technical and functional people. The suffix example is a good demonstration that some non-technical considerations (people being lost by the change of their flight's number) has to be taken into account when defining a standard. Moreover, when a standard is already widely adopted it does no longer matter whether it is a ""good"" or ""bad"" standard.","2015-01-14 10:36:36","","3094941"
"44324567","14974123","0","gotta love simple solutions. thanks :)","2015-01-15 14:42:39","","1129408"
"44517322","14121669","0","`require 'active_support/core_ext` perfect, methods `days`, `months` also works like rails, thanks much.","2015-01-21 13:55:36","","1939905"
"44819090","20159814","1","Wish I had more upvotes to give.","2015-01-30 01:58:28","","4296"
